description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;207,58,231,90;2;;0;211.86;229;88.24;3.86;10.46
;;;;233,58,257,90;2;;0;220.24;229;88.24;3.86;10.46
;;;;392,58,416,90;2;;0;271.44;229;88.24;3.86;10.46
;;;;418,58,442,90;2;;0;279.81;229;88.24;3.86;10.46
;;;;207,91,231,123;2;;0;211.86;229;66.67;3.86;10.46
;;;;233,91,257,123;2;;0;220.24;229;66.67;3.86;10.46
;;;;392,91,416,123;2;;0;271.44;229;66.67;3.86;10.46
;;;;418,91,442,123;2;;0;279.81;229;66.67;3.86;10.46
;;;;207,124,231,152;2;;0;211.86;229;46.41;3.86;9.15
;;;;233,124,257,152;2;;0;220.24;229;46.41;3.86;9.15
;;;;392,124,416,152;2;;0;271.44;229;46.41;3.86;9.15
;;;;418,124,442,152;2;;0;279.81;229;46.41;3.86;9.15
;;;;207,153,231,182;2;;0;211.86;229;27.12;3.86;9.48
;;;;233,153,257,182;2;;0;220.24;229;27.12;3.86;9.48
;;;;392,153,416,182;2;;0;271.44;229;27.12;3.86;9.48
;;;;418,153,442,182;2;;0;279.81;229;27.12;3.86;9.48
;;;;40,209,67,243;2;;270;208;233.59;87.22;4.59;7.67
;;;;69,209,93,243;2;;270;208;233.59;71.59;4.59;6.82
;;;;477,209,506,242;2;;90;284;233.46;29.39;4.46;8.79
;;;;508,209,536,242;2;;90;284;233.46;47.88;4.46;8.48
;;;;538,209,567,242;2;;90;284;233.46;66.36;4.46;8.79
;;;;569,209,598,242;2;;90;284;233.46;85.15;4.46;8.79
;;;;477,243,506,275;2;;90;284;242.5;29.39;4.32;8.79
;;;;508,243,536,275;2;;90;284;242.5;47.88;4.32;8.48
;;;;538,243,567,275;2;;90;284;242.5;66.36;4.32;8.79
;;;;569,243,598,275;2;;90;284;242.5;85.15;4.32;8.79
;;;;40,244,67,274;2;;270;208;242.5;87.22;4.05;7.67
;;;;69,244,93,274;2;;270;208;242.5;71.59;4.05;6.82
;;;;40,275,67,309;2;;270;208;251.41;87.22;4.59;7.67
;;;;69,275,93,309;2;;270;208;251.41;71.59;4.59;6.82
;;;;508,276,536,309;2;;90;284;251.55;47.88;4.46;8.48
;;;;538,276,567,309;2;;90;284;251.55;66.36;4.46;8.79
;;;;569,276,598,309;2;;90;284;251.55;85.15;4.46;8.79
;;;;207,336,231,365;2;;180;211.86;256;26.43;3.86;9.24
;;;;233,336,257,365;2;;180;220.24;256;26.43;3.86;9.24
;;;;392,336,408,365;2;;180;270.15;256;26.43;2.58;9.24
;;;;410,336,425,365;2;;180;275.79;256;26.43;2.42;9.24
;;;;427,336,442,365;2;;180;281.26;256;26.43;2.42;9.24
;;;;259,337,284,357;2;;180;228.77;256;24.2;4.03;6.37
;;;;365,337,390,357;2;;180;262.91;256;24.2;4.03;6.37
;;;;259,358,284,380;2;;180;228.77;256;38.22;4.03;7.01
;;;;365,358,390,380;2;;180;262.91;256;38.22;4.03;7.01
;;;;207,366,231,394;2;;180;211.86;256;45.22;3.86;8.92
;;;;233,366,257,394;2;;180;220.24;256;45.22;3.86;8.92
;;;;392,366,408,394;2;;180;270.15;256;45.22;2.58;8.92
;;;;410,366,425,394;2;;180;275.79;256;45.22;2.42;8.92
;;;;427,366,442,394;2;;180;281.26;256;45.22;2.42;8.92
;;;;259,381,284,403;2;;180;228.77;256;52.87;4.03;7.01
;;;;365,381,390,403;2;;180;262.91;256;52.87;4.03;7.01
;;;;207,395,231,427;2;;180;211.86;256;64.97;3.86;10.19
;;;;233,395,257,427;2;;180;220.24;256;64.97;3.86;10.19
;;;;392,395,408,427;2;;180;270.15;256;64.97;2.58;10.19
;;;;410,395,425,427;2;;180;275.79;256;64.97;2.42;10.19
;;;;427,395,442,427;2;;180;281.26;256;64.97;2.42;10.19
;;;;259,404,284,428;2;;180;228.77;256;68.15;4.03;7.64
;;;;365,404,390,428;2;;180;262.91;256;68.15;4.03;7.64
;;;;207,428,231,460;2;;180;211.86;256;85.99;3.86;10.19
;;;;233,428,257,460;2;;180;220.24;256;85.99;3.86;10.19
;;;;392,428,408,460;2;;180;270.15;256;85.99;2.58;10.19
;;;;410,428,425,460;2;;180;275.79;256;85.99;2.42;10.19
;;;;427,428,442,460;2;;180;281.26;256;85.99;2.42;10.19
;;;;259,429,390,465;2;;180;245.84;256;87.9;21.09;11.46
;;;;259,58,390,75;0;;0;245.84;229;93.14;21.09;5.56
;;;;259,76,390,89;0;;0;245.84;229;82.68;21.09;4.25
;;;;259,90,284,208;0;;0;228.77;229;39.22;4.03;38.56
;;;;365,90,390,208;0;;0;262.91;229;39.22;4.03;38.56
;;;;207,183,257,186;0;;0;216.05;229;16.01;8.05;0.98
;;;;392,183,442,186;0;;0;275.63;229;16.01;8.05;0.98
;;;;207,187,257,208;0;;0;216.05;229;7.52;8.05;6.86
;;;;392,187,442,208;0;;0;275.63;229;7.52;8.05;6.86
;;;;33,209,38,309;0;;270;208;242.5;97.44;13.5;1.42
;;;;95,209,172,235;0;;270;208;232.51;41.76;3.51;21.88
;;;;175,209,178,235;0;;270;208;232.51;17.33;3.51;0.85
;;;;181,209,205,235;0;;270;208;232.51;7.95;3.51;6.82
;;;;444,209,468,274;0;;90;284;237.78;7.88;8.78;7.27
;;;;471,209,474,274;0;;90;284;237.78;17.88;8.78;0.91
;;;;600,209,605,309;0;;90;284;242.5;96.67;13.5;1.52
;;;;95,236,105,282;0;;270;208;242.5;60.8;6.21;2.84
;;;;107,236,121,282;0;;270;208;242.5;52.84;6.21;3.98
;;;;123,236,172,249;0;;270;208;238.05;33.81;1.76;13.92
;;;;175,236,178,249;0;;270;208;238.05;17.33;1.76;0.85
;;;;181,236,205,249;0;;270;208;238.05;7.95;1.76;6.82
;;;;123,269,172,282;0;;270;208;246.96;33.81;1.76;13.92
;;;;175,269,178,282;0;;270;208;246.96;17.33;1.76;0.85
;;;;181,269,205,282;0;;270;208;246.96;7.95;1.76;6.82
;;;;488,276,493,309;0;;90;284;251.55;28.79;4.46;1.52
;;;;495,276,506,309;0;;90;284;251.55;34.85;4.46;3.33
;;;;95,283,172,309;0;;270;208;252.49;41.76;3.51;21.88
;;;;175,283,178,309;0;;270;208;252.49;17.33;3.51;0.85
;;;;181,283,205,309;0;;270;208;252.49;7.95;3.51;6.82
;;;;207,310,257,331;0;;180;216.05;256;7.32;8.05;6.69
;;;;259,310,284,331;0;;180;228.77;256;7.32;4.03;6.69
;;;;365,310,390,331;0;;180;262.91;256;7.32;4.03;6.69
;;;;392,310,442,331;0;;180;275.63;256;7.32;8.05;6.69
;;;;207,332,257,335;0;;180;216.05;256;15.61;8.05;0.96
;;;;259,332,284,335;0;;180;228.77;256;15.61;4.03;0.96
;;;;365,332,390,335;0;;180;262.91;256;15.61;4.03;0.96
;;;;392,332,442,335;0;;180;275.63;256;15.61;8.05;0.96